VALIDERT	LIMS_OPPDRAGSNR	PROSJEKTNAVN	PRAVENR	PRAVEMERKING	STASJON	Lokasjon	Plass	Havdyp	DATE	METODEKODE	ANALYSE	KOMPONENT	STANDARD	RESULTAT	ENHETER	AKKREDITERING	UNDERLEVERANDR_STANDARD	Sample type	DYP	ART	VEV	Sampling_date
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	9.94	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.07	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	1.99	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	43.80	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	1.90	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00213	Vikane C2 dyr 	Scr24_E2	E	2	375	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.00	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.05	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	2.05	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	6.64	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	1.05	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.24	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	17.40	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00214	Vikane C3 dyr 	Scr24_E3	E	3	365	2024.10.23 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	1.60	ng/g	Nei		Benthic animals	0-0		Hel organisme	23.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	0.70	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	4.85	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	7.90	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	2.50	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	5.40	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.53	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00223	Toska S 6	Scr24_F6	F	6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Benthic animals	0-0		Hel organisme	28.10.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	<0.080	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cadmium	Intern metode	<0.050	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	<0.18	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	4.01	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	1.71	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	<0.64	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cobalt	Intern metode	<0.048	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Iron	Intern metode	314	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Manganese	Intern metode	18.70	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Chromium	Intern metode	0.34	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	0.04	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Potassium	Intern metode	14220	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	1.44	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	3578	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	1415	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	0.80	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.17	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	1.87	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.80	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	<1	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	1.30	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00224	Stolane G	Scr24_A7	A	7		2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	25.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Magnesium	Intern metode	2129	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Aluminium	Intern metode	5.28	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Zinc	Intern metode	356	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Arsenic	Intern metode	2.11	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Silver	Intern metode	<0.18	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cadmium	Intern metode	0.69	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Lead	Intern metode	0.12	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Potassium	Intern metode	13976	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Vanadium	Intern metode	0.09	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Chromium	Intern metode	0.19	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Manganese	Intern metode	25.20	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Iron	Intern metode	392	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Cobalt	Intern metode	0.07	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Nickel	Intern metode	<0.64	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	METALLER_OPPSL	Copper	Intern metode	2.03	mg/kg tv	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
Ja	1489-13816	O 240090 - Screening 2024, 240090	NR-2025-00225	Blom G	Scr24_B7	B	7		2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.00	ng/g	Nei		Fish gills	0-0	Laks	Gjeller	27.09.2024 00:00:00
