VALIDERT	LIMS_OPPDRAGSNR	PROSJEKTNAVN	PRAVENR	PRAVEMERKING	STASJON	Havdyp	DATE	METODEKODE	ANALYSE	KOMPONENT	STANDARD	RESULTAT	ENHETER	AKKREDITERING	UNDERLEVERANDR_STANDARD	Sample type	DYP	ART	VEV	Sampling_date
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	<1	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	6.70	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	0.51	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13814	O 240090 - Screening 2024, 240090	NR-2025-00190	Toska S 6	Scr24_F6	170	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		SEDIMENT	0-0			28.10.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.80	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	179	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.24	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	27800	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	1.83	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	14.90	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00197	Blom St. 1  F	Scr24_B1	178	2024.09.25 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	25.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	0.80	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	4.53	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	7.40	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	12.40	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	17.40	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.93	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00198	Blom St. C2	Scr24_B2	285	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.00	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	0.47	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	66800	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	1.80	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	19.10	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	319	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	0.36	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00203	Otterholmen 1 (C1)	Scr24_C1	124	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	0.80	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	16.60	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	7.20	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	1.00	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	2.34	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	2.43	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00206	Otterholmen 4 (C4)	Scr24_C4	206	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	1.00	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	7.40	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	2.20	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	2.21	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	2.35	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.05	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	0.24	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00207	Otterholmen 5 (C5)	Scr24_C5	215	2024.09.26 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	26.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00211	M?renot E3	Scr24_D3	62	2024.09.27 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	3.20	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00211	M?renot E3	Scr24_D3	62	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00211	M?renot E3	Scr24_D3	62	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.1	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00211	M?renot E3	Scr24_D3	62	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	39.00	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
Ja	1489-13815	O 240090 - Screening 2024, 240090	NR-2025-00211	M?renot E3	Scr24_D3	62	2024.09.27 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	12.00	ng/g	Nei		Biota_sediment	0-0		Hel organisme	27.09.2024 00:00:00
